time,ext_side_integral,flux_uo_avg,fuel_temp_avg,fuel_temp_max,fuel_temp_min,heatpipe_surface_temp_avg,hp_end_heat_integral,hp_heat_integral,mirror_side_integral,mod_temp_avg,mod_temp_max,mod_temp_min,monolith_temp_avg,monolith_temp_max,monolith_temp_min,power,tb_integral,total_sink
484.24180658373,107.26671219334,1199.0393089457,843.27284599987,853.12296970903,825.0321669579,841.55418863904,-548.59923539585,38544.203553392,-7226.7731981525,843.16255673722,852.39850302443,827.5026817684,842.61695219814,852.81336982781,824.07858063507,47996.332774472,1935.1690017646,32811.266833802
485.24180658373,107.25686197454,1202.8861945368,843.26700880657,853.12224048947,825.03002189011,841.5461129076,-548.50100060354,38634.283056786,-7221.5645129678,843.1564216265,852.39640856937,827.50027811804,842.60998144833,852.81198703161,824.07597271074,48085.244738651,1934.2622333338,32905.736638523
486.24180658373,107.2481128628,1206.723104524,843.26159146897,853.12199180389,825.02813202245,841.53845281197,-548.40802658423,38724.223146031,-7216.4414318487,843.15070763255,852.39479516774,827.49815421822,842.60343000802,852.8110849244,824.07361316574,48174.108885287,1933.3807233986,33000.002523859
487.24180658373,107.24045613153,1210.5497287367,843.25659078638,853.12221942608,825.02649531406,841.53120541669,-548.32027590311,38814.015710406,-7211.4037485549,843.14541157882,852.39365872881,827.49630783294,842.59729479419,852.8106593428,824.07150006684,48262.916400207,1932.5243382702,33094.056480349
488.24180658373,107.23388300643,1214.3657587408,843.25200353865,853.12291910874,825.02510971312,841.52436776641,-548.23771086191,38903.652675818,-7206.4512507489,843.14053026913,852.39299514031,827.49473671412,842.59157270406,852.8107061022,824.06963146994,48351.658501592,1931.6929430552,33187.890540269
489.24180658373,107.22838466642,1218.1708879039,843.24782648662,853.12408658408,825.02397315699,841.51793688614,-548.16029350363,38993.126006482,-7201.5837199823,843.13606048807,852.39280026896,827.49343860184,842.58626061552,852.81122099724,824.06800542024,48440.326441769,1930.8864016685,33281.496779331
490.24180658373,107.22395224457,1221.9648114387,843.24405637245,853.12571756426,825.02308357248,841.51190978164,-548.08798561696,39082.42770598,-7196.8009317371,843.13199900135,852.39306996096,827.49241122458,842.58135538741,852.81219980233,824.06661995249,48528.911508353,1930.1045768412,33374.867317712
491.24180658373,107.22057682891,1225.7472264351,843.24068991999,853.12780774189,825.02243887603,841.50628343966,-548.02074874049,39171.54981815,-7192.1026554422,843.12834255612,852.39380004239,827.49165229945,842.57685385991,852.81363827208,824.06547309116,48617.405025147,1929.3473301342,33467.994320931
492.24180658373,107.21824946356,1229.5178319433,843.23772383517,853.13035279063,825.02203697394,841.50105482843,-547.95854416788,39260.484429159,-7187.4886544849,843.12508788141,852.39498631983,827.49115953245,842.57275285492,852.81553214192,824.06456285064,48705.798354362,1928.6145219431,33560.870001913
493.24180658373,107.21696114954,1233.2763290027,843.2351548064,853.13334836567,825.02187576265,841.49622089788,-547.90133295233,39349.223668268,-7182.9586862263,843.12223168849,852.39662458084,827.49093061872,842.56904917639,852.81787712858,824.06388723551,48794.082897472,1927.9060115098,33653.486621749
494.24180658373,107.21670284581,1237.0224206943,843.23297950492,853.13679010427,825.02195312889,841.49177858002,-547.84907591124,39437.759709147,-7178.5125020329,843.11977067126,852.39871059442,827.49096324277,842.56573961073,852.82066893056,824.06344424069,48882.250096562,1927.2216569337,33745.836490983
495.24180658373,107.21746547017,1240.7558121816,843.2311945852,853.14067362624,825.02226694993,841.48772478931,-547.80173363089,39526.084770962,-7174.149847301,843.11770150657,852.40124011154,827.49125507873,842.56282092711,852.82390322871,824.06323185166,48970.29143557,1926.561315185,33837.911970685
496.24180658373,107.21923990045,1244.4762108023,843.22979668542,853.14499453464,825.02281509388,841.48405642304,-547.75926647199,39614.191120645,-7169.8704614601,843.11602085477,852.40420886575,827.49180379066,842.56028987796,852.82757568682,824.06324804476,49058.19844257,1925.9248421105,33929.705474724
497.24180658373,107.22201697531,1248.1833260755,843.22878242776,853.14974841621,825.02359541984,841.48077036166,-547.72163457388,39702.071073155,-7165.6740780089,843.11472535996,852.40761257363,827.49260703277,842.55814319927,852.83168195206,824.0634907873,49145.962690202,1925.3120924461,34021.209469994
498.24180658373,107.22578749537,1251.876869771,843.22814841886,853.15493084194,825.02460577819,841.47786346913,-547.68879785985,39789.716993215,-7161.5604245374,843.11381165044,852.41144693535,827.49366244969,842.556377611,852.8362176556,824.06395803788,49233.575797444,1924.7229198269,34112.41647814
499.24180658373,107.23054222415,1255.5565559447,843.22789125023,853.16053736762,825.02584401082,841.47533259333,-547.6607160418,39877.121296255,-7157.5292227416,843.11327633914,852.41570763516,827.49496767671,842.55498981744,852.84117841307,824.06464774654,49321.029430629,1924.157176801,34203.319076497
500.24180658373,107.23627188892,1259.2221010528,843.22800749867,853.16656353447,825.02730795129,841.47317456642,-547.6373486256,39964.276451295,-7153.5801884388,843.11311602402,852.42039034203,827.49652034011,842.55397650768,852.84655982526,824.06555785494,49408.315305673,1923.6147148334,34293.909900953
501.24180658373,107.24296718544,1262.8732244335,843.22849372784,853.17300487172,825.02899542605,841.47138620606,-547.61865493097,40051.174992363,-7149.7130312714,843.11332728957,852.42549071196,827.49831805809,842.55333435698,852.85235748052,824.06668629758,49495.42520314,1923.0953843126,34384.181657659
502.24180658373,107.25061876861,1266.5096465164,843.2293464847,853.17985689017,825.03090425203,841.46996431292,-547.60459404749,40137.809475871,-7145.9274559855,843.11390670348,852.43100438229,827.50035843872,842.55306002371,852.85856694868,824.06803099952,49582.350919754,1922.5990346345,34474.127079242
503.24180658373,107.25921726567,1270.1310913,843.23056230486,853.18711509148,825.03303223984,841.46890567462,-547.59512489516,40224.172540141,-7142.2231608092,843.1148508217,852.43692698007,827.50263908296,842.55315015402,852.86518378992,824.06958987921,49669.084332942,1922.1255140935,34563.738985796
504.24180658373,107.26875326661,1273.7372844038,843.23213770894,853.19477496145,825.03537719189,841.46820706314,-547.59020620275,40310.256858571,-7138.5998388996,843.11615618504,852.44325411606,827.50515758288,842.55360137876,852.87220354841,824.0713608469,49755.617349781,1921.674670035,34653.01023677
505.24180658373,107.27921734523,1277.3279568551,843.2340692108,853.20283198446,825.03793690651,841.46786524085,-547.58979655452,40396.055230951,-7135.0571758319,843.11781932686,852.44998139754,827.50791152602,842.55441032059,852.87962176597,824.07334180833,49841.942006181,1921.2463485808,34741.93382449
506.24180658373,107.2906000241,1280.9028376674,843.23635330277,853.21128161732,825.04070917059,841.46787695007,-547.59385428814,40481.560404719,-7131.5948544522,843.1198367594,852.45710440538,827.51089848738,842.55557358134,852.88743395737,824.07553065831,49928.050277156,1920.8403951705,34830.502691173
507.24180658373,107.30289181674,1284.4616629932,843.23898647422,853.22011932157,825.04369176901,841.4682389263,-547.60233764654,40566.765295549,-7128.2125491722,843.122204991,852.46461872245,827.51411603979,842.55708775798,852.89563564094,824.07792528881,50013.934307498,1920.456653967,34918.709954514
508.24180658373,107.31608319962,1288.0041693571,843.24196519869,853.2293405409,825.04688247809,841.46894788926,-547.61520466715,40651.662824576,-7124.9099302359,843.12492051422,852.47251991385,827.51756174668,842.55894943165,852.90422231716,824.08052358346,50099.586243339,1920.0949683029,35006.548741176
509.24180658373,107.33016462523,1291.5300966318,843.24528593995,853.23894071147,825.05027906876,841.4700005472,-547.63241323926,40736.245990016,-7121.686661967,843.12797981147,852.48080353601,827.52123316559,842.56115517287,852.91318947853,824.08332342022,50184.998305802,1919.7551805177,35094.012259952
510.24180658373,107.345126521,1295.039187525,843.24894515138,853.24891526069,825.0538793063,841.4713935966,-547.6539210994,40820.507854965,-7118.5424031311,843.13137935451,852.4894651357,827.52512784784,842.56370154111,852.92253260838,824.08632267119,50270.162778618,1919.4371320044,35181.09378926
511.24180658373,107.36095929059,1298.5311876623,843.25293927652,853.25925960797,825.05768095059,841.47312372261,-547.67968583733,40904.441549443,-7115.47680697,843.13511560489,852.49850025072,827.52924333887,842.56658508522,852.93224718159,824.08951920291,50355.072010271,1919.1406632217,35267.786679148
512.24180658373,107.37765331501,1302.00584562,843.25726474945,853.26996916524,825.06168175643,841.47518759948,-547.70966490146,40988.040271305,-7112.4895212283,843.13918501447,852.50790441041,827.53357717854,842.56980234389,852.94232866519,824.09291087655,50439.718415013,1918.8656137087,35354.084352199
513.24180658373,107.39519895381,1305.4629129683,843.2619179953,853.28103933759,825.06587947376,841.47758189093,-547.74381560437,41071.297287398,-7109.5801881985,843.14358402578,852.51767313629,827.5381269014,842.57334984609,852.95277251892,824.0964955482,50524.094474139,1918.6118221011,35439.98030465
514.24180658373,107.41358654604,1308.9021442878,843.26689543062,853.29246552381,825.07027184793,841.48030325058,-547.78209512795,41154.205933996,-7106.7484447863,843.1483090725,852.52780194256,827.54289003698,842.57722411145,852.96357419576,824.10027106913,50608.192736508,1918.3791261468,35525.468106775
515.24180658373,107.43280641171,1312.3232972716,843.27219346394,853.30424311712,825.07485662005,841.48334832241,-547.82446053018,41236.759619387,-7103.9939225119,843.15335657998,852.53828633681,827.54786411015,842.58142165079,852.97472914269,824.10423528607,50692.005821207,1918.1673627178,35610.541405475
516.24180658373,107.45284885284,1315.726132747,843.27780849625,853.31636750577,825.07963152719,841.48671374117,-547.87086875036,41318.951824475,-7101.3162475604,843.15872296564,852.54912182061,827.55304664138,842.58593896654,852.98623280125,824.10838604141,50775.52641826,1917.9763678272,35695.193924844
517.24180658373,107.47370415472,1319.1104147148,843.28373692136,853.32883407364,825.08459430271,841.49039613281,-547.92127661483,41400.776103821,-7098.715040841,843.16440463948,852.56030389008,827.55843514709,842.59077255319,852.99808060813,824.11272117357,50858.747289834,1917.8059766448,35779.419467164
518.24180658373,107.4953625871,1322.4759103964,843.28997512649,853.34163820087,825.08974267652,841.49439211492,-547.97564084279,41482.226086847,-7096.1899180148,843.17039800453,852.5718280365,827.56402713991,842.59591889775,853.01026799583,824.11723851717,50941.661271537,1917.6560235134,35863.21191409
519.24180658373,107.51781440514,1325.822390231,843.29651949257,853.35477526432,825.09507437534,841.49869829708,-548.03391805129,41563.29547792,-7093.7404895708,843.17669945721,852.5836897468,827.56982012898,842.60137448011,853.02279039308,824.12193590331,51024.261272569,1917.5263419664,35946.56522667
520.24180658373,107.54104985083,1329.1496279711,843.30336639482,853.36824063839,825.10058712298,841.50331128138,-548.09606476179,41643.978058694,-7091.3663608531,843.18330538792,852.59588450428,827.57581162029,842.60713577359,853.03564322562,824.12681115985,51106.540278061,1917.4167647426,36029.473447672
521.24180658373,107.56505915429,1332.4574007395,843.3105122033,853.38202969566,825.10627864068,841.50822766287,-548.16203740646,41724.267689609,-7089.0671320886,843.19021218152,852.60840778929,827.58199911701,842.61319924541,853.04882191691,824.13186211172,51188.491350857,1917.3271238009,36111.930703069
522.24180658373,107.58983253491,1335.7454890431,843.3179532833,853.39613780747,825.11214664738,841.51344402997,-548.23179233347,41804.158310338,-7086.8423984408,843.19741621779,852.62125507977,827.5883801198,842.61956135715,853.06232188865,824.13708658114,51270.107632036,1917.2572503383,36193.931202437
523.24180658373,107.61536020245,1339.013676777,843.32568599575,853.41056034444,825.11818885992,841.51895696487,-548.30528581196,41883.643940016,-7084.6917500969,843.20491387181,852.63442185175,827.59495212705,842.62621856511,853.07613856128,824.14248238788,51351.382341148,1917.2069748139,36275.469239124
524.24180658373,107.64163235822,1342.2617512899,843.33370669775,853.42529267711,825.12440299341,841.52476304398,-548.38247403878,41962.718678802,-7082.6147723195,843.21270151445,852.64790358,827.60171263525,842.63316732081,853.09026735466,824.14804734957,51432.308777905,1917.1761269577,36356.53919176
525.24180658373,107.66863919666,1345.4895034738,843.34201174314,853.44033017682,825.13078676155,841.53085883848,-548.46331314515,42041.376710203,-7080.6110454276,843.22077551302,852.66169573883,827.60865913935,842.64040407158,853.1047036889,824.15377928198,51512.880324717,1917.1645357883,36437.135526615
526.24180658373,107.6963709061,1348.6967276976,843.35059748281,853.45566821595,825.13733787678,841.53724091457,-548.54775920072,42119.612299599,-7078.6801449384,843.22913223147,852.6757938024,827.61578913297,842.64792526081,853.11944298459,824.15967599922,51593.090445176,1917.1720296354,36517.252796001
527.24180658373,107.72481767032,1351.8832219341,843.35946026529,853.47130216883,825.14405405069,841.54390583409,-548.63576822105,42197.419797346,-7076.8216415577,843.23776803109,852.69019324555,827.62310010879,842.65572732855,853.13448066377,824.16573531409,51672.932687372,1917.1984361547,36596.885641392
528.24180658373,107.75396966969,1355.0487877499,843.3685964372,853.48722741226,825.15093299427,841.55085015487,-548.72729617255,42274.793638659,-7075.0351012762,843.2466792709,852.70488954432,827.63058955884,842.66380671197,853.14981215034,824.17195503833,51752.400683886,1917.2435823476,36676.028793228
529.24180658373,107.78381708208,1358.1932302821,843.3780023436,853.50343932591,825.15797241811,841.55807043111,-548.82229897744,42351.728343179,-7073.3200854434,843.25586230796,852.71987817637,827.63825497475,842.67215984566,853.16543287055,824.17833298283,51831.488151366,1917.3072945811,36754.677070421
530.24180658373,107.81435008441,1361.3163583497,843.38767432859,853.51993329321,825.16517003279,841.56556321393,-548.92073252107,42428.218517728,-7071.6761507922,843.26531349806,852.73515462178,827.64609384815,842.68078316223,853.18133825381,824.18486695795,51910.188893411,1917.3893986046,36832.825383104
531.24180658373,107.84555885387,1364.4179844813,843.39760873581,853.53670470192,825.17252354915,841.57332505179,-549.02255265774,42504.258857048,-7070.1028494905,843.27502919614,852.7507143637,827.65410367097,842.68967309279,853.19752373329,824.19155477382,51988.496801516,1917.4897195676,36910.468733322
532.24180658373,107.87743356891,1367.4979248803,843.40780190876,853.55374894457,825.18003067852,841.58135249086,-549.12771521529,42579.844143088,-7068.5997292493,843.28500575666,852.7665528887,827.66228193567,842.69882606728,853.21398474636,824.19839424055,52066.40585438,1917.6080820416,36987.602214234
